Date,Athlete,Period Name,Period Number,Max Acceleration,Max Deceleration,Acceleration Efforts,Deceleration Efforts,Accel + Decel Efforts,Accel + Decel Efforts Per Minute,Duration,Distance,Player Load,Max Velocity,Max Vel (% Max),Meterage Per Minute,Player Load Per Minute,Work/Rest Ratio,Max Heart Rate,Avg Heart Rate,Max HR (% Max),Avg HR (% Max),HR Exertion,Red Zone,Heart Rate Band 1 Duration,Heart Rate Band 2 Duration,Heart Rate Band 3 Duration,Heart Rate Band 4 Duration,Heart Rate Band 5 Duration,Heart Rate Band 6 Duration,Energy,High Metabolic Load Distance,Standing Distance,Walking Distance,Jogging Distance,Running Distance,HI Distance,Sprint Distance,Sprint Efforts,Sprint Dist Per Min,High Speed Distance,High Speed Efforts,High Speed Distance Per Minute,Impacts,Acceleration B2 Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B2 Efforts (Gen 2),Deceleration B3 Efforts (Gen 2),Hi Accel,Hi Dec,Total Distance,Total Running Distance,Total Meaningfull Distance,Total HSR,Total Sprint Distance,Total Accels,Total Decels,Total Max Velocity,Total Max Velocity (%max),Total Player Load,Total Avg HR,Total Avg HR (%max),Total Session Hi Acc Efforts,Total Session Hi Dec Efforts,Session Total Distance,Session Total Meaningfull Distance,Session Total Running Distance,Session Total HSR,Session Total Sprint Distance,Session Total Accels,Session Total Decels,Session Max Velocity,Session Max Velocity (%max),Session Total Player Load,Session Avg HR,Session Avg HR (%max),Daily Total Distance,Daily Meaningfull Distance,Daily Running Distance,Daily HSR,Daily Sprint Distance,Daily Accels,Daily Decels,Daily Player Load,Daily Speed,Daily HR,Daily Max Velocity (%max),Daily Avg HR (%max),7d Avg Total Distance,7d Avg Meaningfull Distance,7d Avg HSR,7d Avg Sprint Distance,7d Avg Accels,7d Avg Decels,7d Avg Player Load,7d Max Speed,7d Hi Acc Efforts,7d Hi Dec Efforts,21d Avg Total Distance,21d Avg Meaningfull Distance,21d Avg HSR,21d Avg Sprint Distance,21d Avg Accels,21d Avg Decels,21d Avg Player Load,ACWR Total Distance,ACWR Meaningfull Distance,ACWR HSR,ACWR Sprint Distance,ACWR Accels,ACWR Decels,ACWR Player Load,Session Date,US_date,Position,Index,Sessions Today,Participation Status,Session Type,Session Number
8/1/2024,4,08 4V3 TRANSITION,8,3.2,-4.71,7,7,14,1.98,0:07:04,404.67,44.3,13.53,80.99,57.26,6.27,0.09,169,149,85.3,75.09,11.4,0,0:00:04,0:01:06,0:04:12,0:01:40,0:00:00,0:00:00,28.5,68.01,9.69,177.55,160.5,42.89,13.62,0,0,0,13.62,2,1.93,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,4,09 4V3 TRANSITION,9,3.23,-3.51,6,5,11,1.48,0:07:26,381.74,42.69,13.8,82.6,51.36,5.74,0.12,165,146,83.3,73.69,11.17,0,0:00:00,0:01:02,0:05:55,0:00:28,0:00:00,0:00:00,26.67,81.81,14.53,84.02,187.56,62.35,33.18,0,0,0,33.18,3,4.46,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,5,Session,0,3.86,-4.61,60,48,108,1.24,1:27:15,6509.95,759,14.14,81.77,74.61,8.7,0.13,180,150,93.3,77.96,132.33,0,0:00:00,0:11:36,0:37:52,0:27:59,0:00:00,0:00:00,472.51,594.99,129.77,2568.39,3149.36,596.63,59.82,0,0,0,59.82,6,0.69,40,,,,,0,0,13019.89,,7611.62,119.64,0,120,96,14.14,81.77,1518,152.3,78.88,0,0,6509.95,3805.81,,59.82,0,60,48,14.14,81.77,759,150,77.96,,,,,,,,,,,,,30884.66,15911.63,226.96,0,316,296,3897.47,71.97,0,0,60891.22,33843.77,755.14,77.93,571,519,7400.92,1.52,1.41,0.9,0,1.66,1.71,1.58,8/1/2024,8/1/2024,Attacker,1,1,Full,Moderate Practice,1
8/1/2024,5,01 WARM UP,1,3.86,-2.97,8,6,14,1.15,0:12:10,774.75,110.25,11.4,65.91,63.68,9.06,0.04,170,156,88.1,80.63,22.1,0,0:00:00,0:00:00,0:06:39,0:05:30,0:00:00,0:00:00,58.27,44.15,25.36,416.43,305.71,27.16,0,0,0,0,0,0,0,7,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,02 TECHNICAL,2,2.91,-2.42,13,5,18,1.5,0:11:58,888.65,113.11,12.83,74.21,74.26,9.45,0.15,180,168,93.3,87.19,25,0,0:00:00,0:00:00,0:01:53,0:10:04,0:00:00,0:00:00,64.22,134.78,22.73,289.88,385.85,171.31,19.22,0,0,0,19.22,3,1.61,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,03 PATTERN (1V2),3,2.2,-2.55,1,1,2,0.1,0:20:29,805.18,85.74,11.06,63.98,39.31,4.19,0.04,160,135,82.9,69.76,28.29,0,0:00:00,0:08:14,0:12:11,0:00:03,0:00:00,0:00:00,54.46,35.87,40.52,395.08,337.54,32.01,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,04 11V11,4,2.98,-3.56,7,11,18,2.26,0:07:57,896.7,96.78,12.29,71.07,112.79,12.17,0.27,179,161,92.8,83.31,9.51,0,0:00:00,0:00:00,0:02:39,0:02:30,0:00:00,0:00:00,65.79,64.98,2.17,352.95,503.35,37.67,0,0,0,0,0,0,0,7,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,05 11V11,5,3.12,-3.79,8,5,13,2.1,0:06:11,686.65,74.59,12.62,72.96,111.05,12.06,0.31,179,160,92.8,82.86,11.73,0,0:00:00,0:00:00,0:02:40,0:03:30,0:00:00,0:00:00,50.04,66.43,3.09,234.3,365.98,80.06,2.47,0,0,0,2.47,0,0.4,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,06 11v11,6,3.03,-3.2,7,9,16,2.06,0:07:46,916.87,102.66,11,63.63,118.05,13.22,0.36,176,165,91.2,85.53,12.51,0,0:00:00,0:00:00,0:01:05,0:04:56,0:00:00,0:00:00,66.76,68.33,4.13,310.48,533,68.42,0,0,0,0,0,0,0,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,07 11V11,7,2.82,-2.36,2,1,3,0.48,0:06:14,646.82,70.43,10.23,59.16,103.77,11.3,0.25,172,152,89.1,78.65,5.37,0,0:00:00,0:00:49,0:00:59,0:01:18,0:00:00,0:00:00,44.96,21.88,9.03,249.16,337.51,47.34,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,08 4V3 TRANSITION,8,2.97,-3.5,6,6,12,1.7,0:07:04,412.97,51.13,14.14,81.77,58.44,7.23,0.12,160,136,82.9,70.29,8.89,0,0:00:00,0:02:20,0:03:54,0:00:05,0:00:00,0:00:00,31.83,65.82,10.42,150.37,187.46,50.88,13.57,0,0,0,13.57,1,1.92,8,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,5,09 4V3 TRANSITION,9,3.2,-4.61,8,4,12,1.61,0:07:26,481.35,54.31,13.94,80.62,64.76,7.31,0.11,156,140,80.8,72.67,8.94,0,0:00:00,0:00:12,0:05:47,0:00:00,0:00:00,0:00:00,36.19,92.75,12.32,169.74,192.96,81.78,24.56,0,0,0,24.56,2,3.3,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
8/1/2024,6,Session,0,0,0,0,0,0,0,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8/1/2024,8/1/2024,Midfield,1,1,Not Going,Moderate Practice,1
8/1/2024,7,Session,0,3.9,-4.68,92,58,150,1.72,1:27:15,6597.3,792.59,16.2,92.15,75.61,9.08,0.15,190,143,102.2,76.62,178.89,13.93,0:12:44,0:11:07,0:26:36,0:22:49,0:13:55,0:00:00,490.45,966.47,96.31,2537.47,2737.52,936.83,276.63,9.86,1,0.11,286.49,18,3.28,45,,,,,0,0,13194.59,,7921.68,572.98,19.72,184,116,16.2,92.15,1585.19,149,80.09,0,0,6597.3,3960.84,,286.49,9.86,92,58,16.2,92.15,792.59,143,76.62,,,,,,,,,,,,,31480.34,17172.89,974.69,57.24,490,392,4099.51,78.78,0,0,79589.96,46302.87,2948.05,262,1099,811,10108.38,1.19,1.11,0.99,0.66,1.34,1.45,1.22,8/1/2024,8/1/2024,Defender,1,1,Full,Moderate Practice,1
8/1/2024,7,01 WARM UP,1,3.9,-2.86,9,5,14,1.15,0:12:10,813.68,112.29,12.84,73.03,66.88,9.23,0.05,163,136,87.6,73.15,18.32,0,0:00:09,0:02:12,0:08:38,0:01:10,0:00:00,0:00:00,60.78,50.64,16.3,383.18,370.75,38.58,4.26,0,0,0,4.26,0,0.35,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,02 TECHNICAL,2,3.27,-2.6,17,1,18,1.5,0:11:58,913.77,122.19,12.92,73.48,76.36,10.21,0.19,176,152,94.6,81.86,24.07,0.8,0:00:20,0:00:48,0:04:06,0:05:54,0:00:48,0:00:00,66.9,152.8,19.57,263.5,445.74,177.93,6.83,0,0,0,6.83,0,0.57,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,03 PATTERN (1V2),3,3.1,-2.12,4,2,6,0.29,0:20:29,618.14,68.8,12.87,73.2,30.18,3.36,0.03,160,107,86,57.68,24.01,0,0:11:41,0:04:14,0:03:59,0:00:34,0:00:00,0:00:00,43.72,45.05,28.9,343.14,189.28,51.45,5.38,0,0,0,5.38,1,0.26,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,04 11V11,4,3.55,-3.97,13,9,22,2.77,0:07:57,905.61,98.79,16.2,92.15,113.91,12.43,0.27,184,162,98.9,86.86,20.44,1.89,0:00:00,0:00:15,0:01:36,0:04:11,0:01:53,0:00:00,67.49,130.36,2.92,370.77,339.99,137.67,43.51,9.19,1,1.16,52.7,3,6.63,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,05 11V11,5,3.44,-3.87,13,11,24,3.88,0:06:11,671.97,84.88,14,79.6,108.67,13.73,0.24,190,162,102.2,87.19,20.53,3.79,0:00:07,0:00:52,0:01:04,0:00:19,0:03:47,0:00:00,51.26,91.18,3.01,261.2,319.92,63.16,24.11,0,0,0,24.11,2,3.9,11,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,06 11v11,6,3.82,-4.12,8,13,21,2.7,0:07:46,981.91,110.32,13.34,75.88,126.43,14.2,0.49,187,167,100.5,89.85,23.32,3.18,0:00:00,0:00:19,0:01:04,0:03:10,0:03:11,0:00:00,72.31,154.88,3.63,295.17,467.2,177.52,38.47,0,0,0,38.47,3,4.95,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,07 11V11,7,3.32,-3.5,7,6,13,2.09,0:06:14,709.9,73.02,15.09,85.85,113.89,11.71,0.27,189,166,101.6,89.04,17.14,2.03,0:00:00,0:00:00,0:01:45,0:02:26,0:02:01,0:00:00,51.46,120.21,3.03,306.19,239.83,106.06,54.96,0,0,0,54.96,2,8.82,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,08 4V3 TRANSITION,8,3.21,-3.84,11,7,18,2.55,0:07:04,417.24,55.05,12.64,71.88,59.04,7.79,0.15,175,139,94.1,74.73,11.95,0.19,0:00:25,0:01:34,0:02:46,0:02:06,0:00:11,0:00:00,32.55,84.04,8.57,130.92,168.66,105.98,3.11,0,0,0,3.11,0,0.44,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,7,09 4V3 TRANSITION,9,3.6,-4.68,10,4,14,1.88,0:07:26,565.07,67.26,15.68,89.16,76.02,9.05,0.16,181,156,97.3,83.88,19.11,2.06,0:00:00,0:00:50,0:01:36,0:02:55,0:02:03,0:00:00,43.97,137.31,10.38,183.4,196.15,78.48,96,0.67,0,0.09,96.67,7,13,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,8,Session,0,3.82,-3.94,57,53,110,1.36,1:21:04,5335.89,570.02,14.4,78.97,65.82,7.03,0.1,187,138,91.7,67.87,76.15,0,0:14:53,0:08:30,0:13:18,0:14:07,0:00:00,0:00:00,370.49,533.18,91.51,2477.3,2196.71,520.29,46.08,0,0,0,46.08,3,0.57,25,,,,,0,0,10671.79,,5526.16,92.16,0,114,106,14.4,78.97,1140.03,124,60.76,0,0,5335.89,2763.08,,46.08,0,57,53,14.4,78.97,570.02,138,67.87,,,,,,,,,,,,,28135.93,12962.73,199.53,0,288,323,3109.22,71.26,0,0,65321.59,32703.05,671.4,97.91,546,644,7035.82,1.29,1.19,0.89,0,1.58,1.5,1.33,8/1/2024,8/1/2024,Midfield,1,1,Full,Moderate Practice,1
8/1/2024,8,01 WARM UP,1,3.82,-2.76,8,5,13,1.07,0:12:10,733.54,87.83,11.3,62.01,60.29,7.22,0.03,131,100,64.2,49.14,2.66,0,0:01:24,0:01:02,0:00:00,0:00:00,0:00:00,0:00:00,52.08,43.93,18.08,400.92,289.89,23,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,02 TECHNICAL,2,3.29,-2.03,9,1,10,0.84,0:11:58,788.64,90.98,11.79,64.64,65.9,7.6,0.09,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,53.11,78.14,18.53,322.57,341.91,103.58,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,03 PATTERN (1V2),3,2.6,-2.94,1,5,6,0.29,0:20:29,510.84,48.02,10.52,57.71,24.94,2.34,0.01,148,108,72.5,52.77,15.91,0,0:09:13,0:04:41,0:00:42,0:00:00,0:00:00,0:00:00,33.1,10.31,29.36,313.44,153.54,14.61,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,04 11V11,4,2.53,-2.76,5,7,12,1.51,0:07:57,817.87,83.99,12.6,69.13,102.88,10.57,0.16,172,133,84.3,65.07,8.61,0,0:02:21,0:00:46,0:02:21,0:00:48,0:00:00,0:00:00,55.63,51.99,1.96,403.71,364.99,42.1,4.25,0,0,0,4.25,0,0.53,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,06 11v11,5,2.43,-3.32,6,9,15,1.93,0:07:46,896.46,88.71,11.55,63.36,115.42,11.42,0.34,183,169,89.7,82.88,15.43,0,0:00:00,0:00:33,0:01:34,0:05:38,0:00:00,0:00:00,61.54,86.21,1.83,346.06,434.29,114.4,0,0,0,0,0,0,0,3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,07 11V11,6,3.34,-3.42,5,7,12,1.93,0:06:14,614.66,62.78,13.73,75.33,98.61,10.07,0.2,187,158,91.7,77.24,9.58,0,0:00:35,0:00:38,0:00:47,0:03:12,0:00:00,0:00:00,43,76.55,2.63,265.73,263.14,63.19,20.3,0,0,0,20.3,1,3.26,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,08 4V3 TRANSITION,7,3.42,-3.25,6,5,11,1.56,0:07:04,381.96,40,14.4,78.97,54.05,5.66,0.1,169,144,82.8,70.68,9.96,0,0:01:19,0:00:12,0:05:24,0:00:07,0:00:00,0:00:00,26.97,66.43,10.57,159.29,136.22,64.67,11.21,0,0,0,11.21,1,1.59,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,8,09 4V3 TRANSITION,8,3.16,-3.94,17,14,31,4.17,0:07:26,591.93,67.7,13.75,75.41,79.63,9.11,0.16,185,166,90.7,81.2,14.01,0,0:00:00,0:00:36,0:02:28,0:04:21,0:00:00,0:00:00,45.05,119.62,8.55,265.58,212.73,94.74,10.32,0,0,0,10.32,1,1.39,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Midfield,,,Full,Moderate Practice,1
8/1/2024,9,Session,0,3.68,-4.77,65,44,109,1.25,1:27:15,5941.42,593.27,16.87,87.68,68.1,6.8,0.1,180,140,93.3,72.34,136.49,0,0:13:22,0:15:29,0:34:04,0:24:16,0:00:00,0:00:00,437.13,662.43,93.14,2593.11,2422.68,636.44,167.39,25.06,2,0.29,192.45,12,2.21,26,,,,,0,0,11882.82,,6503.14,384.9,50.12,130,88,16.87,87.68,1186.53,145.6,75.41,0,0,5941.42,3251.57,,192.45,25.06,65,44,16.87,87.68,593.27,140,72.34,,,,,,,,,,,,,27084.61,13134.87,645.27,89.7,340,306,2685.87,81.08,0,0,69733.12,37604.87,1952.38,363.53,773,662,7002.44,1.17,1.05,0.99,0.74,1.32,1.39,1.15,8/1/2024,8/1/2024,Defender,1,1,Full,Moderate Practice,1
8/1/2024,9,01 WARM UP,1,3.21,-3.56,8,6,14,1.15,0:12:10,757.78,80.55,11.21,58.3,62.28,6.62,0.03,158,134,81.9,69.37,16.8,0,0:00:08,0:04:35,0:07:26,0:00:00,0:00:00,0:00:00,55.82,44.89,16.98,477.53,234.43,28.54,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,02 TECHNICAL,2,3.68,-1.93,12,0,12,1,0:11:58,853.09,91.69,12.15,63.17,71.29,7.66,0.12,171,151,88.6,78.17,20.05,0,0:00:00,0:00:46,0:07:51,0:03:20,0:00:00,0:00:00,61.35,98.12,25.05,306.49,373.57,145.9,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,03 PATTERN (1V2),3,1.88,-2.47,0,1,1,0.05,0:20:29,469.35,40.48,8.39,43.62,22.91,1.98,0.01,144,106,74.6,54.87,22.44,0,0:13:06,0:05:46,0:01:36,0:00:00,0:00:00,0:00:00,32.06,7.01,15.31,319.74,134.39,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,04 11V11,4,3.67,-4.15,6,7,13,1.64,0:07:57,909.83,90.61,16.01,83.22,114.44,11.4,0.33,180,163,93.3,84.64,16.1,0,0:00:08,0:00:14,0:01:23,0:06:10,0:00:00,0:00:00,66.42,94.39,6.49,303.44,476,76.44,36.45,9.75,1,1.23,46.2,1,5.81,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,05 11V11,5,2.85,-4.77,4,7,11,1.78,0:06:11,533.12,46.77,16.87,87.68,86.22,7.56,0.14,179,157,92.8,81.25,11.88,0,0:00:00,0:00:32,0:01:40,0:03:57,0:00:00,0:00:00,40.96,91.42,3.92,253.76,174.18,56.76,33.96,9.89,1,1.6,43.85,2,7.09,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,06 11v11,6,2.94,-3.83,10,6,16,2.06,0:07:46,903.69,90.09,11.64,60.51,116.35,11.6,0.29,178,164,92.2,84.93,15.75,0,0:00:00,0:00:18,0:01:27,0:05:59,0:00:00,0:00:00,65.28,66.72,3.08,344.48,457.09,99.11,0,0,0,0,0,0,0,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,07 11V11,7,3.04,-4.17,3,4,7,1.12,0:06:14,575.46,53.67,14.2,73.8,92.32,8.61,0.12,172,156,89.1,81.05,11.04,0,0:00:00,0:00:12,0:03:30,0:02:30,0:00:00,0:00:00,42.08,59.2,6.47,271.39,217.41,46.04,34.71,0,0,0,34.71,3,5.57,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,08 4V3 TRANSITION,8,3.65,-4.4,16,10,26,3.68,0:07:04,496.27,55.89,14.06,73.1,70.23,7.91,0.19,179,147,92.8,75.98,11.67,0,0:00:00,0:01:07,0:03:56,0:02:00,0:00:00,0:00:00,40.95,129.38,6.43,153.16,187.75,115.34,33.58,0,0,0,33.58,4,4.75,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,9,09 4V3 TRANSITION,9,3.18,-3.55,6,3,9,1.21,0:07:26,442.81,43.51,16.01,83.2,59.57,5.85,0.1,162,138,83.9,71.52,10.76,0,0:00:00,0:01:57,0:05:11,0:00:17,0:00:00,0:00:00,32.2,71.3,9.41,163.12,167.86,68.31,28.69,5.42,0,0.73,34.11,2,4.59,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Defender,,,Full,Moderate Practice,1
8/1/2024,10,Session,0,3.58,-4.37,73,57,130,1.49,1:27:15,6231.33,730.86,14.33,77.56,71.42,8.38,0.12,185,142,95.4,73.15,143.55,1.68,0:12:36,0:14:40,0:32:00,0:26:15,0:01:41,0:00:00,413.23,699.85,113.63,2604.57,2611.43,761.27,137.5,0,0,0,137.5,10,1.58,26,,,,,0,0,12462.65,,7020.4,275,0,146,114,14.33,77.56,1461.71,148.5,76.45,0,0,6231.33,3510.2,,137.5,0,73,57,14.33,77.56,730.86,142,73.15,,,,,,,,,,,,,29441.99,15283.28,559,16.03,341,319,3519.17,72.41,0,0,67123,36900.15,1373.28,143.95,647,555,7770.95,1.32,1.24,1.22,0.33,1.58,1.72,1.36,8/1/2024,8/1/2024,Attacker,1,1,Full,Moderate Practice,1
8/1/2024,10,01 WARM UP,1,3.58,-3.19,10,6,16,1.32,0:12:10,757.29,109.85,12.49,67.59,62.24,9.03,0.03,159,132,82,68.22,16.79,0,0:00:39,0:03:45,0:07:45,0:00:00,0:00:00,0:00:00,51.42,46.19,21.06,375.3,326.47,31.71,2.65,0,0,0,2.65,0,0.22,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2024,8/1/2024,Attacker,,,Full,Moderate Practice,1
